id,name,tags,companies,current_price,original_price,downloads,vote_info,comment
217584,简单修个仙,"['修仙', '单机', '竖屏', '文字', '休闲']","[{'type': 'author', 'name': '新古拳'}]",,,0,"{'1': 41, '2': 34, '3': 109, '4': 158, '5': 143}",[]
183784,这就是江湖,"['文字', '放置', '武侠']","[{'type': 'developer', 'name': '尘泥游戏'}]",,,4310,"{'1': 393, '2': 169, '3': 473, '4': 892, '5': 3525}",[]
187303,逐光：启航,"['单机', '竖屏', '太空', '科幻', '文字', '剧情', '点击', '放置']","[{'type': 'developer', 'name': '诸葛瓜游戏'}]",,,12194,"{'1': 328, '2': 151, '3': 506, '4': 2002, '5': 12328}",[]
208258,当火车鸣笛三秒,"['悬疑', 'AVG', '剧情', '文字']","[{'type': 'author', 'name': '蒐藏馆工作室'}]",,,3588,"{'1': 83, '2': 79, '3': 182, '4': 360, '5': 1719}",[]
194773,橙光,"['AVG', '剧情', '应用', '文字']","[{'type': 'developer', 'name': '北京六趣网络科技有限公司'}]",,,3577,"{'1': 263, '2': 122, '3': 186, '4': 188, '5': 281}",[]
91226,WILL：美好世界,"['文字', '解谜', 'Steam移植', '致郁', '剧情', '单机']","[{'type': 'developer', 'name': '王妙一工作室'}]",,,3491,"{'1': 114, '2': 93, '3': 253, '4': 687, '5': 4849}",[]
35686,抽卡人生,"['单机', '生存', '文字', '模拟', 'UP主推荐', '搞笑', '竖屏']","[{'type': 'developer', 'name': 'CannedFish Game'}]",,,83861,"{'1': 306, '2': 246, '3': 791, '4': 2018, '5': 2906}",[]
213639,某不稳定的气功波,"['点击', '文字', '竖屏', '休闲', '放置', '单机']","[{'type': 'developer', 'name': '甜小鱼工作室'}]",,,9239,"{'1': 188, '2': 63, '3': 147, '4': 241, '5': 1583}",[]
213874,无限流修仙模拟器（测试服）,"['修仙', '竖屏', '放置', '文字']","[{'type': 'author', 'name': '龙之韵工作室'}]",,,0,"{'1': 200, '2': 85, '3': 189, '4': 233, '5': 2192}",[]
222637,海王模拟器,"['文字', '恋爱', '模拟']","[{'type': 'author', 'name': '上海敦趣'}]",,,1155,"{'1': 111, '2': 77, '3': 152, '4': 197, '5': 254}",[]
230932,无敌玩家模拟器,"['单机', '文字', '放置', '角色扮演']","[{'type': 'developer', 'name': '豪宅工作室'}]",,,0,"{'1': 59, '2': 28, '3': 45, '4': 65, '5': 232}",[]
163980,遇见逆水寒,"['恋爱', '乙女', '养成', '古风', '女性向', '放置', '国风', '卡牌', '文字', '收集', '换装', '剧情']","[{'type': 'developer', 'name': '网易游戏'}]",,,10601,"{'1': 1324, '2': 799, '3': 1583, '4': 1901, '5': 3650}",[]
229871,行侠放置OL,"['武侠', '放置', '养成', '休闲', '文字', '竖屏', '角色扮演']","[{'type': 'author', 'name': 'Sicuing'}]",,,0,"{'1': 87, '2': 41, '3': 36, '4': 26, '5': 509}",[]
200265,好久不见,"['剧情', '唯美', '治愈', '文字']","[{'type': 'author', 'name': '1001 Studio'}]",,,0,"{'1': 46, '2': 17, '3': 53, '4': 141, '5': 979}",[]
185174,飞天,"['文字', 'MUD', '修仙', '养成']","[{'type': 'publisher', 'name': '意境工作室'}, {'type': 'author', 'name': '泥潭'}]",,,0,"{'1': 89, '2': 55, '3': 45, '4': 61, '5': 385}",[]
61106,我做夫人那些年,"['养成', '角色扮演', '橙光', '文字', '女性向', '乙女']","[{'type': 'developer', 'name': '北京六趣网络科技有限公司'}]",,,8565,"{'1': 167, '2': 74, '3': 205, '4': 453, '5': 694}",[]
146895,隐形守护者,"['互动电影', '剧情', 'Steam移植', '多结局', '角色扮演', '单机', '悬疑', '付费下载', '文字', 'AVG']","[{'type': 'author', 'name': 'New One Studio'}, {'type': 'publisher', 'name': '极光计划'}]",,,16541,"{'1': 455, '2': 192, '3': 562, '4': 1683, '5': 17495}",[]
223981,海龟汤喝汤助手,"['推理', '休闲', '文字', '益智']","[{'type': 'developer', 'name': '凉凉工作室'}]",,,0,"{'1': 35, '2': 8, '3': 36, '4': 32, '5': 121}",[]
228601,行侠放置2,"['文字', '养成', '国风', '武侠', '放置', '冒险', '单机', '佛系', '修仙', '角色扮演', '仙侠', '收集', '极简', 'MUD']","[{'type': 'author', 'name': 'Sicuing'}]",,,0,"{'1': 128, '2': 62, '3': 64, '4': 73, '5': 1064}",[]
41735,我的人生解答书,"['知识问答', '文字', '单机']","[{'type': 'developer', 'name': 'SparkSino'}]",,,5462,"{'1': 581, '2': 222, '3': 499, '4': 760, '5': 2308}",[]
186937,圣歌德嘉的晚钟（测试服）,"['剧情', 'AVG', '单机', '悬疑', '文字']","[{'type': 'publisher', 'name': '旅人计划'}, {'type': 'author', 'name': '二律背反'}]",,,0,"{'1': 61, '2': 37, '3': 111, '4': 349, '5': 3224}",[]
223281,人生重开模拟器,"['模拟', '文字', '养成', '单机']","[{'type': 'publisher', 'name': '天津羽仁科技有限公司'}]",,,2044,"{'1': 3065, '2': 636, '3': 765, '4': 462, '5': 826}",[]
233778,无限十连抽,"['极简', '文字', '模拟']","[{'type': 'developer', 'name': '虚无世界'}]",,,0,"{'1': 15, '2': 10, '3': 43, '4': 76, '5': 212}",[]
62039,还有这种操作,"['烧脑', '单机', '益智', '搞笑', '文字', '休闲', '解谜', '魔性']","[{'type': 'developer', 'name': '青豆工作室'}]",,,168186,"{'1': 1318, '2': 581, '3': 1110, '4': 2088, '5': 13318}",[]
89027,天流战纪,"['文字', '修仙']","[{'type': 'publisher', 'name': '流云游戏'}, {'type': 'author', 'name': '流云'}]",,,0,"{'1': 51, '2': 23, '3': 29, '4': 34, '5': 206}",[]
200746,道友合成器,"['文字', '修仙', '放置']","[{'type': 'author', 'name': '银系梦屿工作室'}]",,,2527,"{'1': 39, '2': 39, '3': 116, '4': 514, '5': 1454}",[]
72312,证明：她是我女友,"['魔性', '单机', '文字']","[{'type': 'publisher', 'name': 'SparkSino'}, {'type': 'author', 'name': 'RNN工作室'}]",,,0,"{'1': 47, '2': 31, '3': 98, '4': 372, '5': 1175}",[]
232118,乱世小兵求生计,"['策略', '极简', '模拟', '文字']","[{'type': 'author', 'name': '创心游工作室'}]",,,3375,"{'1': 79, '2': 25, '3': 72, '4': 71, '5': 168}",[]
46826,露西她所期望的一切,"['AVG', '催泪', 'Steam移植', '美少女', 'GalGame', '恋爱', '移植', '文字', '养成', '二次元', '剧情', '付费下载', '单机', '独立游戏', '感人']","[{'type': 'publisher', 'name': '心动'}, {'type': 'author', 'name': 'Modern Visual Arts Laboratory'}]",￥12,￥12,11495,"{'1': 35, '2': 21, '3': 107, '4': 294, '5': 4247}",[]
70215,想不想修真,"['竖屏', '养成', '修仙', '文字', '放置', '武侠']","[{'type': 'developer', 'name': '鬼市管理员'}]",,,34508,"{'1': 4189, '2': 1504, '3': 2968, '4': 4087, '5': 13341}",[]
228079,战争日记,"['独立游戏', '生存', '文字']","[{'type': 'author', 'name': '烛光工作室'}]",,,0,"{'1': 25, '2': 17, '3': 71, '4': 151, '5': 243}",[]
231590,惊吓来电,"['解谜', '文字', '恐怖']","[{'type': 'author', 'name': '毛茸茸'}]",,,0,"{'1': 30, '2': 16, '3': 93, '4': 202, '5': 280}",[]
221993,不恐怖的恐怖文字游戏,"['需家长陪同', '恐怖', '文字']","[{'type': 'author', 'name': '正方形游戏工作室'}]",,,0,"{'1': 48, '2': 45, '3': 119, '4': 310, '5': 518}",[]
232837,人在江湖,['文字'],"[{'type': 'developer', 'name': '馒头武侠'}]",,,0,"{'1': 47, '2': 34, '3': 34, '4': 103, '5': 400}",[]
56782,暴走英雄坛,"['武侠', '放置', '文字', '搞笑', '角色扮演', '手绘', '休闲', 'UP主推荐', '极简']","[{'type': 'developer', 'name': '上海晓枫网络科技有限公司'}]",,,68857,"{'1': 3705, '2': 968, '3': 1438, '4': 1762, '5': 8073}",[]
231956,修仙模拟器-我要修真,"['修仙', '单机', '文字']","[{'type': 'author', 'name': '异幻工作室'}]",,,0,"{'1': 153, '2': 46, '3': 85, '4': 171, '5': 449}",[]
186527,我来自江湖,"['单机', '武侠', '文字']","[{'type': 'developer', 'name': '游素科技'}]",,,0,"{'1': 60, '2': 25, '3': 56, '4': 111, '5': 394}",[]
225668,穿越模拟器：我要回古代,"['模拟', '模拟经营', '休闲', '单机', '文字']","[{'type': 'developer', 'name': 'Wu Jun'}]",,,217,"{'1': 92, '2': 38, '3': 50, '4': 27, '5': 55}",[]
229315,轮回勇者传说,"['放置', '文字', '休闲']","[{'type': 'publisher', 'name': '不会社交的二哈'}]",,,0,"{'1': 106, '2': 51, '3': 75, '4': 216, '5': 1232}",[]
221790,心理实验室,['文字'],"[{'type': 'author', 'name': 'Gear Game'}]",,,0,"{'1': 31, '2': 20, '3': 27, '4': 20, '5': 25}",[]
217249,九型人格,"['心理学', '单机', '文字']","[{'type': 'author', 'name': '瑶妹学做游戏'}]",,,263,"{'1': 80, '2': 51, '3': 63, '4': 25, '5': 36}",[]
175554,猫之宿约者,"['宠物', '乙女', '猫', '剧情', '女性向', '恋爱', '文字']","[{'type': 'author', 'name': '拉风游戏'}]",,,572,"{'1': 59, '2': 102, '3': 292, '4': 453, '5': 880}",[]
216444,知府大人模拟,"['养成', '单机', '经营', '放置', '文字', '角色扮演', '模拟', '休闲', '竖屏', '国风']","[{'type': 'developer', 'name': 'blingbling工作室'}]",,,3195,"{'1': 302, '2': 202, '3': 254, '4': 261, '5': 1487}",[]
177175,极简地下城,"['地牢', 'Roguelike', '角色扮演', '文字', '单机']","[{'type': 'author', 'name': '格子游戏'}, {'type': 'publisher', 'name': '北京三克油科技有限公司'}]",,,14066,"{'1': 82, '2': 53, '3': 277, '4': 577, '5': 774}",[]
154366,拣爱,"['移植', '单机', 'Steam移植', '恋爱', '治愈', '手绘', '文字']","[{'type': 'publisher', 'name': '极光计划'}, {'type': 'author', 'name': 'AkabaStudio'}]",,,671,"{'1': 103, '2': 27, '3': 55, '4': 116, '5': 617}",[]
155937,厕锁,"['搞笑', '魔性', '单机', '文字']","[{'type': 'developer', 'name': 'L.O.N.E'}]",,,0,"{'1': 324, '2': 130, '3': 355, '4': 985, '5': 4720}",[]
187673,末世旅人,"['文字', '单机', '角色扮演']","[{'type': 'developer', 'name': '七五'}]",,,0,"{'1': 15, '2': 11, '3': 41, '4': 94, '5': 273}",[]
11981,放置江湖,"['文字', '武侠', '放置', '角色扮演', '养成', '古风', 'MUD', '竖屏', '国风', '冒险', '修仙']","[{'type': 'developer', 'name': '小猴跳跳'}]",,,61121,"{'1': 1986, '2': 774, '3': 1696, '4': 2918, '5': 6617}",[]
36716,荒野日记：孤岛,"['生存', '文字', '冒险', '模拟', '开放世界', '策略', '剧情', 'Roguelike', '多结局']","[{'type': 'publisher', 'name': '五十一区工作室'}, {'type': 'author', 'name': '空释'}]",,,56704,"{'1': 673, '2': 286, '3': 870, '4': 1817, '5': 4271}",[]
166646,开局一只史莱姆,"['文字', '单机', '放置']","[{'type': 'author', 'name': '做个好游戏工作室'}]",,,15121,"{'1': 144, '2': 80, '3': 316, '4': 753, '5': 1059}",[]
193112,鸢之歌,"['GalGame', 'AVG', '末日', '恋爱', '美少女', '文字', '养成', '剧情', '二次元']","[{'type': 'author', 'name': '风域工作室'}, {'type': 'publisher', 'name': '小黑盒'}]",,,0,"{'1': 35, '2': 25, '3': 69, '4': 167, '5': 991}",[]
232979,修仙掌门模拟器,"['极简', '修仙', '文字']","[{'type': 'developer', 'name': '蛮荒游戏工作室'}]",,,432,"{'1': 145, '2': 81, '3': 147, '4': 131, '5': 340}",[]
54400,七勇者,"['卡牌', 'Roguelike', '单机', '文字', '策略', '烧脑']","[{'type': 'author', 'name': 'Larj Game Studio'}]",,,33844,"{'1': 86, '2': 57, '3': 295, '4': 753, '5': 1271}",[]
234958,战仙门,"['放置', '修仙', '文字']","[{'type': 'developer', 'name': '咏希工作室'}]",,,0,"{'1': 54, '2': 39, '3': 19, '4': 36, '5': 189}",[]
226689,我的开挂人生,"['模拟', '文字', '休闲']","[{'type': 'developer', 'name': '超级内容'}]",,,648,"{'1': 88, '2': 49, '3': 91, '4': 128, '5': 194}",[]
172183,灵猫传,"['剧情', '乙女', '恋爱', '女性向', '养成', '国风', '古风', '文字', '竖屏', '卡牌']","[{'type': 'publisher', 'name': '朝夕光年'}]",,,2334,"{'1': 365, '2': 416, '3': 776, '4': 1279, '5': 3666}",[]
79900,一亿小目标,"['经营', '单机', '模拟', '文字', '竖屏']","[{'type': 'developer', 'name': '诸葛瓜游戏'}]",,,39276,"{'1': 127, '2': 71, '3': 242, '4': 590, '5': 1393}",[]
204692,魔王归来,"['文字', '养成', '放置', '策略']","[{'type': 'developer', 'name': 'D7GD'}]",,,0,"{'1': 50, '2': 25, '3': 48, '4': 147, '5': 656}",[]
201898,隐秘的原罪1,"['推理', '侦探', '解谜', '冒险', '文字', '剧情']","[{'type': 'publisher', 'name': '贝克剧社'}, {'type': 'author', 'name': '本格工作室'}]",,,834,"{'1': 68, '2': 50, '3': 144, '4': 419, '5': 883}",[]
232071,无尽挖矿,"['放置', '文字', '休闲']","[{'type': 'author', 'name': '真是小游戏呀'}]",,,0,"{'1': 70, '2': 28, '3': 36, '4': 48, '5': 222}",[]
232989,魔武:无限,"['极简', '文字', '角色扮演']","[{'type': 'developer', 'name': '简单快乐'}]",,,0,"{'1': 191, '2': 46, '3': 72, '4': 62, '5': 641}",[]
230313,侠义九州,"['修仙', '文字', '放置', '休闲']","[{'type': 'developer', 'name': '侠义工作室'}]",,,0,"{'1': 27, '2': 14, '3': 21, '4': 30, '5': 127}",[]
56676,流浪日记,"['文字', '单机', '养成', '剧情', '冒险', '经营', '催泪', '独立游戏']","[{'type': 'author', 'name': '晓风游戏'}]",,,14040,"{'1': 102, '2': 43, '3': 164, '4': 490, '5': 3785}",[]
91468,盲目之恋,"['恋爱', 'AVG', '剧情', '单机', '文字']","[{'type': 'publisher', 'name': '扑家工作室'}, {'type': 'author', 'name': 'KENTO OKAYAMA'}]",,,2421,"{'1': 11, '2': 29, '3': 144, '4': 307, '5': 457}",[]
67771,黑色幸存者,"['生存', '文字', '策略', '刺激', '对抗', '高自由度', '冒险', '二次元']","[{'type': 'developer', 'name': '顽皮熊工作室'}]",,,40092,"{'1': 767, '2': 290, '3': 742, '4': 1258, '5': 3748}",[]
220984,仙与仙途（测试服）,"['放置', '修仙', '文字']","[{'type': 'developer', 'name': '智汇玩游戏'}]",,,0,"{'1': 17, '2': 15, '3': 32, '4': 24, '5': 41}",[]
60637,流言侦探,"['推理', '悬疑', '文字', 'AVG', '侦探', '烧脑', '剧情', '单机', '解谜', 'UP主推荐', '独立游戏', '竖屏']","[{'type': 'developer', 'name': 'WoodenWolf'}]",,,79744,"{'1': 427, '2': 324, '3': 1066, '4': 3308, '5': 14892}",[]
194228,可以恋爱但没必要,"['乙女', 'AVG', '穿越', '文字']","[{'type': 'author', 'name': '1001 Studio'}]",,,0,"{'1': 41, '2': 30, '3': 117, '4': 235, '5': 307}",[]
225424,Lost：未至之境,"['单机', '解谜', '剧情', '文字']","[{'type': 'author', 'name': '谜雾剧场'}]",,,0,"{'1': 60, '2': 44, '3': 140, '4': 361, '5': 849}",[]
229709,规则怪谈博物馆,['文字'],"[{'type': 'author', 'name': 'TOT游戏'}, {'type': 'publisher', 'name': '唤境激励计划'}]",,,0,"{'1': 23, '2': 19, '3': 71, '4': 183, '5': 195}",[]
229122,请叫我校长,['文字'],"[{'type': 'author', 'name': '开心果果个人独立游戏工作室'}, {'type': 'publisher', 'name': '开心果果个人独立游戏工作室'}]",,,179,"{'1': 26, '2': 17, '3': 51, '4': 27, '5': 75}",[]
215952,都市传说外卖,"['恐怖', '悬疑', '角色扮演', '文字', '需家长陪同', '剧情']","[{'type': 'developer', 'name': '橘音游戏'}]",,,0,"{'1': 82, '2': 55, '3': 133, '4': 420, '5': 1590}",[]
218728,以校之名2,"['独立游戏', '单机', '模拟经营', '文字', '模拟', '经营']","[{'type': 'author', 'name': '泛鱼工作室'}]",,,1795,"{'1': 82, '2': 62, '3': 192, '4': 196, '5': 189}",[]
176698,祖宗保佑,"['模拟', '文字', '单机', '竖屏', '策略']","[{'type': 'author', 'name': '随便做做游戏组'}]",,,6674,"{'1': 222, '2': 247, '3': 977, '4': 1010, '5': 724}",[]
147850,爸爸，活下去,"['文字', '模拟经营', '经营', '单机', '模拟', '竖屏', '魔性']","[{'type': 'publisher', 'name': '3K独游屋'}, {'type': 'author', 'name': '上海济天恒信息科技有限公司'}]",,,20611,"{'1': 330, '2': 225, '3': 869, '4': 1495, '5': 1764}",[]
226370,人生重开修仙版,"['文字', '单机', '修仙']","[{'type': 'publisher', 'name': '天津羽仁科技有限公司'}, {'type': 'author', 'name': '娜迦娱乐工作室'}]",,,0,"{'1': 135, '2': 24, '3': 45, '4': 29, '5': 51}",[]
205374,英雄远征,"['单机', '养成', '休闲', '放置', '竖屏', '文字', '策略', '角色扮演']","[{'type': 'developer', 'name': 'Naughty cat'}]",,,15424,"{'1': 132, '2': 63, '3': 137, '4': 255, '5': 3055}",[]
221779,地下城堡3：魂之诗,"['竖屏', '地牢', '冒险', '策略', '文字', '角色扮演']","[{'type': 'publisher', 'name': '雷霆游戏'}, {'type': 'author', 'name': '淘金互动'}]",,,1536,"{'1': 4451, '2': 1319, '3': 1737, '4': 2468, '5': 7879}",[]
164550,放置修仙录,"['修仙', '文字']","[{'type': 'author', 'name': '小白'}]",,,432,"{'1': 17, '2': 11, '3': 14, '4': 8, '5': 93}",[]
228731,勇者穿越模拟器,"['单机', '文字']","[{'type': 'developer', 'name': '普露薇尔'}]",,,0,"{'1': 91, '2': 27, '3': 36, '4': 19, '5': 55}",[]
228681,水箱,"['剧情', '解谜', '文字']","[{'type': 'developer', 'name': 'AloneCore Studio'}]",,,0,"{'1': 14, '2': 15, '3': 45, '4': 114, '5': 155}",[]
232619,明朝人生养成记2,['文字'],"[{'type': 'developer', 'name': '威之铭工作室'}]",,,0,"{'1': 37, '2': 12, '3': 26, '4': 8, '5': 60}",[]
189016,探光空间,"['单机', '休闲', '文字']","[{'type': 'publisher', 'name': '扑家工作室'}, {'type': 'author', 'name': 'ジェリーゼリー'}]",,,0,"{'1': 6, '2': 3, '3': 27, '4': 102, '5': 1042}",[]
185580,修真无止境,"['文字', '放置', '修仙']","[{'type': 'author', 'name': '励猫游戏'}]",,,5615,"{'1': 117, '2': 51, '3': 89, '4': 183, '5': 438}",[]
235067,洪荒.带个系统去宗门,['文字'],"[{'type': 'developer', 'name': '诡秘工作室'}]",,,0,"{'1': 11, '2': 1, '3': 3, '4': 5, '5': 5}",[]
